TSA,tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,keywords,raw_tissue,raw_sex,raw_stage,clean_tissue,clean_sex,clean_stage,brain,germline,egg,larvae,pupae,juvenil,adult
GAVD,GAVD00000000.1,29057,Ostrinia nubilalis,268499.0,Crambidae,7088,Lepidoptera,PRJNA232037,SAMN02464125,"['female', 'adult', 'bursa']",adult,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GAVD,GAVD00000000.1,29057,Ostrinia nubilalis,268499.0,Crambidae,7088,Lepidoptera,PRJNA232037,SAMN02464126,"['female', 'adult', 'bursal gland']",adult,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GAVD,GAVD00000000.1,29057,Ostrinia nubilalis,268499.0,Crambidae,7088,Lepidoptera,PRJNA232037,SAMN02464127,"['female', 'adult', 'bursal gland']",adult,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GANS,GANS00000000.1,609295,Dinoponera quadriceps,36668.0,Formicidae,7399,Hymenoptera,PRJNA217939,SAMN02343703,"['adult', 'female', 'venom gland']",adult,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GANO,GANO00000000.1,1370023,Corethrella appendiculata,41811.0,Chaoboridae,7147,Diptera,PRJNA213247,SAMN02263985,"['adult', 'female', 'salivary gland']",adult,female,adult,whole organism,female,adult,0,0,0,0,0,0,1
GATD,GATD00000000.2,1323567,Pogonognathellus sp. AD-2013,79716.0,Tomoceridae,30001,Collembola,PRJNA219595,SAMN02047134,['adult'],adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GATZ,GATZ00000000.2,109609,Sminthurus viridis,39131.0,Sminthuridae,30001,Collembola,PRJNA219601,SAMN02047148,['adult'],adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GAUE,GAUE00000000.2,64695,Anurida maritima,36138.0,Neanuridae,30001,Collembola,PRJNA219523,SAMN02047180,['adult'],adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011958,"['lfi1', 'not collected', 'larval head']",larval head,not collected,lfi1,head,undetermined sex,larvae,0,0,0,1,0,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011959,"['lfi2', 'not collected', 'larval head']",larval head,not collected,lfi2,head,undetermined sex,larvae,0,0,0,1,0,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011960,"['lfi3', 'not collected', 'larval head']",larval head,not collected,lfi3,head,undetermined sex,larvae,0,0,0,1,0,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011961,"['plfi1', 'not collected', 'larval head']",larval head,not collected,plfi1,head,undetermined sex,pupae,0,0,0,0,1,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011962,"['plfi2', 'not collected', 'larval head']",larval head,not collected,plfi2,head,undetermined sex,pupae,0,0,0,0,1,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011963,"['plfi3', 'not collected', 'larval head']",larval head,not collected,plfi3,head,undetermined sex,pupae,0,0,0,0,1,0,0
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011964,"['tlfi1', 'not collected', 'larval head']",larval head,not collected,tlfi1,head,undetermined sex,adult,0,0,0,0,0,0,1
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011965,"['tlfi2', 'not collected', 'larval head']",larval head,not collected,tlfi2,head,undetermined sex,adult,0,0,0,0,0,0,1
GHNK,GHNK00000000.1,499550,Grapholitha molesta,7139.0,Tortricidae,7088,Lepidoptera,PRJNA548236,SAMN12011966,"['tlfi3', 'not collected', 'larval head']",larval head,not collected,tlfi3,head,undetermined sex,adult,0,0,0,0,0,0,1
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128865,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128866,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128867,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128868,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128869,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
IADH,IADH00000000.1,85585,Adoxophyes honmai,7139.0,Tortricidae,7088,Lepidoptera,PRJDB6525,SAMD00128870,['larvae'],None,None,larvae,None,None,larvae,0,0,0,1,0,0,0
GHOS,GHOS00000000.1,614134,Peruphasma schultei,58556.0,Pseudophasmatidae,7020,Phasmatodea,PRJNA221630,SAMN02364145,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHOS,GHOS00000000.1,614134,Peruphasma schultei,58556.0,Pseudophasmatidae,7020,Phasmatodea,PRJNA221630,SAMN02364146,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAEB,IAEB00000000.1,62960,Nasutitermes takasagoensis,46569.0,Termitidae,85823,Blattodea,PRJDB7701,SAMD00152162,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAEB,IAEB00000000.1,62960,Nasutitermes takasagoensis,46569.0,Termitidae,85823,Blattodea,PRJDB7701,SAMD00152163,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAEB,IAEB00000000.1,62960,Nasutitermes takasagoensis,46569.0,Termitidae,85823,Blattodea,PRJDB7701,SAMD00152164,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAEB,IAEB00000000.1,62960,Nasutitermes takasagoensis,46569.0,Termitidae,85823,Blattodea,PRJDB7701,SAMD00152165,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAEB,IAEB00000000.1,62960,Nasutitermes takasagoensis,46569.0,Termitidae,85823,Blattodea,PRJDB7701,SAMD00152166,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618861,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618862,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618863,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618868,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618869,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618873,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618874,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GHKJ,GHKJ00000000.1,13249,Rhodnius prolixus,27479.0,Reduviidae,7524,Hemiptera,PRJNA191820,SAMN00618883,[],None,None,None,None,None,None,0,0,0,0,0,0,0
HAMG,HAMG00000000.1,161253,Galerucella pusilla,27439.0,Chrysomelidae,7041,Coleoptera,PRJEB28202,SAMEA4853205,[],None,None,None,None,None,None,0,0,0,0,0,0,0
HAMF,HAMF00000000.1,161252,Galerucella calmariensis,27439.0,Chrysomelidae,7041,Coleoptera,PRJEB28202,SAMEA4853110,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYV,GAYV00000000.2,185214,Liposcelis bostrychophila,2545764.0,Liposcelididae,30259,Psocoptera,PRJNA219573,SAMN02047187,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAWQ,GAWQ00000000.2,1323542,Okanagana villosa,7033.0,Cicadidae,7524,Hemiptera,PRJNA219585,SAMN02047193,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYF,GAYF00000000.2,108931,Nilaparvata lugens,33362.0,Delphacidae,7524,Hemiptera,PRJNA219582,SAMN02047185,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GATB,GATB00000000.2,627751,Metallyticus splendidus,267106.0,Metallyticidae,7504,Mantodea,PRJNA219580,SAMN02047174,"['female', 'juvenil']",None,female,juvenil,None,female,juvenil,0,0,0,0,0,1,0
GAWR,GAWR00000000.2,328185,Menopon gallinae,50630.0,Menoponidae,85819,Phthiraptera,PRJNA219579,SAMN02047141,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAXF,GAXF00000000.2,170843,Planococcus citri,30190.0,Pseudococcidae,7524,Hemiptera,PRJNA219593,SAMN02047127,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYZ,GAYZ00000000.2,280158,Ranatra linearis,236403.0,Nepidae,7524,Hemiptera,PRJNA219599,SAMN02047138,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAVX,GAVX00000000.2,61476,Timema cristinae,213546.0,Timematidae,7020,Phasmatodea,PRJNA219610,SAMN02047191,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAXB,GAXB00000000.2,1323568,Tanzaniophasma sp. AD-2013,409171.0,Tanzaniophasmatidae,192413,Mantophasmatodea,PRJNA219604,SAMN02047176,['male'],None,male,male,None,male,None,0,0,0,0,0,0,0
GAUY,GAUY00000000.2,1323538,Gyrinus marinus,107778.0,Gyrinidae,7041,Coleoptera,PRJNA219564,SAMN02047132,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAWZ,GAWZ00000000.2,1323563,Gryllotalpa sp. AD-2013,208677.0,Gryllotalpidae,6993,Orthoptera,PRJNA219562,SAMN02047167,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAWN,GAWN00000000.2,378494,Galloisiana yuasai,244939.0,Grylloblattidae,58557,Grylloblattodea,PRJNA219560,SAMN02047172,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYA,GAYA00000000.2,1323545,Zorotypus caudelli,178298.0,Zorotypidae,30265,Zoraptera,PRJNA219620,SAMN02047173,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAZF,GAZF00000000.2,759921,Essigella californica,96541.0,Lachnidae,7524,Hemiptera,PRJNA219554,SAMN02047099,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYQ,GAYQ00000000.2,13068,Forficula auricularia,27437.0,Forficulidae,27434,Dermaptera,PRJNA219558,SAMN02047143,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAPT,GAPT00000000.2,322492,Ectopsocus briggsi,38128.0,Ectopsocidae,30259,Psocoptera,PRJNA219550,SAMN01801569,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAZG,GAZG00000000.2,1323562,Eurylophella sp. AD-2013,50633.0,Ephemerellidae,30073,Ephemeroptera,PRJNA219556,SAMN02047200,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GATG,GATG00000000.2,559164,Corydalus cornutus,50554.0,Corydalidae,50553,Megaloptera,PRJNA219543,SAMN02047201,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAZN,GAZN00000000.2,89837,Cryptocercus wrighti,36982.0,Cryptocercidae,85823,Blattodea,PRJNA219546,SAMN02047199,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAYD,GAYD00000000.2,36942,Blaberus atropos,6979.0,Blaberidae,85823,Blattodea,PRJNA219531,SAMN02047121,['male'],None,male,male,None,male,None,0,0,0,0,0,0,0
GAWU,GAWU00000000.2,911381,Aposthonia japonica,50658.0,Oligotomidae,50657,Embioptera,PRJNA219525,SAMN02047170,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GAUW,GAUW00000000.2,1323532,Apachyus charteceus,211557.0,Apachyidae,27434,Dermaptera,PRJNA219524,SAMN02047175,['female'],None,female,None,None,female,None,0,0,0,0,0,0,0
GAYY,GAYY00000000.2,1323547,Acanthocasuarina muellerianae,38124.0,Triozidae,7524,Hemiptera,PRJNA219519,SAMN02047100,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IACV,IACV00000000.1,108931,Nilaparvata lugens,33362.0,Delphacidae,7524,Hemiptera,PRJDB6524,SAMD00106380,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042660,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042661,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042662,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042663,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042664,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042665,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042666,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042667,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042668,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042669,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042670,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042671,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042672,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042673,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042674,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042675,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042676,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042677,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042678,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042679,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042680,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042681,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042682,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042683,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042684,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042685,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042686,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042687,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042688,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042689,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042690,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042691,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042692,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042693,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042694,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042695,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042696,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042697,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042698,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042699,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042700,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042701,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042702,[],None,None,None,None,None,None,0,0,0,0,0,0,0
IAAD,IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042703,[],None,None,None,None,None,None,0,0,0,0,0,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522704,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522772,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522884,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522885,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522886,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522887,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522888,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522889,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522890,"['wing, eyespot in m3 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522891,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522892,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522893,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'male']",None,male,early pupa (3-6h after pupation),None,male,pupae,0,0,0,0,1,0,0
GFVN,GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522894,"['wing, eyespot in cu1 wing sector', 'early pupa (3-6h after pupation)', 'female']",None,female,early pupa (3-6h after pupation),None,female,pupae,0,0,0,0,1,0,0
